code,name_en,name_tc,address_en,address_tc,telephone,hours_en,hours_tc,lat,lng,district,district_tc,sub_district,sub_district_tc,type,bizTypeCode,cold_chain
852FE2013,"Conv. Store Shop 6, G/F, Grandeur Garden, 55-65 Tai Wai Road, Shatin, N.T.",便利店 金禧花園OK便利店,"Shop 6, G/F, Grandeur Garden, 55-65 Tai Wai Road, Shatin, N.T.",沙田大圍道55-65號積輝街14-18號金禧花園地下6號鋪OK #447*,,00:00-23:59,00:00-23:59,22.374563,114.178044,Sha Tin District,沙田區,Tai Wai,大圍,partner,"3,6,7",false
852FE2014,"Conv. Store Shop 2, Mei Chuen House, Mei Tin Estate, Shatin, N.T.",便利店 美田村OK便利店,"Shop 2, Mei Chuen House, Mei Tin Estate, Shatin, N.T.",新界沙田美田邨美全樓地下2號鋪OK #489*,,00:00-23:59,00:00-23:59,22.37684,114.172475,Sha Tin District,沙田區,Tai Wai,大圍,partner,"3,6,7",false
852FE2016,"Shop Nos.2408, Floor L2, MOSTown,  Ma On Shan, STTL 307, NT",便利店 新港城中心OK便利店,"Shop Nos.2408, Floor L2, MOSTown,  Ma On Shan, STTL 307, NT",新界馬鞍山新港城中心二樓2408號鋪OK #557*,,06:00-00:00,06:00-00:00,22.424314,114.231849,Sha Tin District,沙田區,Ma On Shan,馬鞍山,partner,"3,6,7",false
852FE2017,"Conv. Store Shop No.G1 G/F., City One Plaza, City One Shatin, N.T.",便利店 置富第一城OK便利店,"Shop No.G1 G/F., City One Plaza, City One Shatin, N.T. ",沙田第一城置富第一城地下G1鋪OK #233*,,00:00-23:59,00:00-23:59,22.385531,114.204537,Sha Tin District,沙田區,Sha Tin,沙田,partner,"3,6,7",false
852FE2018,"Conv. Store Shop 1, G/F., Mei Tin Shopping Centre, Shatin",便利店 美田商場OK便利店,"Shop 1, G/F., Mei Tin Shopping Centre, Shatin",香港沙田美田商場地下1號鋪OK #310*,,00:00-23:59,00:00-23:59,22.376359,114.1682963,Sha Tin District,沙田區,Tai Wai,大圍,partner,"3,6,7",false
852FE2019,"Shop No. 2 on Second Floor, Double Cove Place, Lok Wo Sha, Ma On Shan",迎海薈OK便利店,"Shop No. 2 on Second Floor, Double Cove Place, Lok Wo Sha, Ma On Shan",香港馬鞍山落禾沙迎海薈2樓2號鋪OK #577*,,06:00-00:00,06:00-00:00,22.430674,114.243322,Sha Tin District,沙田區,Ma On Shan,馬鞍山,partner,"3,6,7",false
852FE2020,OK #568,便利店 碩門商場OK,"Shop No. G01, G/F, Shek Mun Shopping Centre, Shek Mun Estate (Phase 2), Shatin ",沙田碩門邨(二期)碩門商場地下G01號鋪鋪OK#568,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.386679,114.208356,Sha Tin District,沙田區,Sha Tin,沙田,partner,"3,6,7",false
852FE2021,OK #422,便利店 第一城樂薈OK,"Shop Nos. 33 & 89 on Ground Floor, Fortune City One Plus, City One Shatin",沙田第一城置富第一城樂薈地下33及89號鋪(銀城)OK#422*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.386701,114.20271,Sha Tin District,沙田區,Sha Tin,沙田,partner,"3,6,7",false
852FE3001,"Indiv. Store Flat 209, 2/F, Hang On EST Shop'G Arcade,Ma On Shan,NT",合作點 忠誠鞋業,"Flat 209, 2/F, Hang On EST Shop G Arcade,Ma On Shan,NT*",香港沙田區馬鞍山恆安商場2樓209號鋪 忠誠鞋業*,,10:30-19:00,10:30-19:00 周六:10:30-19:00 節假日:11:00-18:00,22.416839,114.2260153,Sha Tin District,沙田區,Ma On Shan,馬鞍山,partner,"3,6,7",false
852FE3005, SHOP,合作點 CS便利店,"G/F, No. 36 Tseng Tau Tsuen, Sai Kung（CS SHOP）*",西貢井頭村36號地下（CS便利店迅達行）*,,10:00-19:00,10:00-19:00 周六:10:00-18:00,22.426926,114.268881,Sai Kung District,西貢區,Sai Kung,西貢,partner,"3,6,7",false
852FE3017,西徑士多,合作店 西徑士多,NO32F G/F SAI KENG VILLAGE SAI KUNG NT*,西貢西徑村32F地下 西徑士多（14：00-16：00午休時段）*,,10:00-22:00,10:00-22:00 周六:10:00-22:00,22.419052,114.266823,Sai Kung District,西貢區,Sai Kung,西貢,partner,"3,6,7",false
852FE3021,錦泰自提點,合作店 錦泰自提點,"Shop 21, Ground Floor Market, Kam Tai Shopping Centre, Ma On Shan(14:00-15:00 Closed)*",新界馬鞍山錦泰商場地下街市21號鋪 (錦泰自提點)(14:00-15:00午休)*,,11:00-20:00,11:00-20:00 周六:11:00-20:00 周日:11:00-18:00,22.408759,114.223102,Sha Tin District,沙田區,Ma On Shan,馬鞍山,partner,"3,6,7",false
852FE3022,百寶袋富寶店,合作店  百寶袋富寶店,"Shop F42, 1/F,Commercial Centre, Saddle Ridge Garden, Ma On Shan*",新界馬鞍山富寶花園商場一樓F42 百寶袋富寶店*,,13:00-20:00,13:00-20:00 周六:13:00-20:00 周日:13:00-17:00 節假日:13:00-17:00,22.4245515,114.237193,Sha Tin District,沙田區,Ma On Shan,馬鞍山,partner,"3,6,7",false
852FEL,"Holford Gardens, Tai Wai",大圍海福花園順豐站,"Shop Nos. 16A & 17 on Ground Floor, Holford Gardens, Nos. 2-8 Chik Wan Street*^,Tai Wai,Sha Tin District,Hong Kong",香港沙田區大圍積運街2-8號海福花園地下16A及17號鋪*,64687323,Mon to Fri 11:00-22:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-22:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.372962,114.177031,Sha Tin District,沙田區,Tai Wai,大圍,station,"3,5,6,7",false
852FFL,"Goodrich Garden, Tuen Mun",屯門盈豐商場順豐站,"Shop A13 on G/F, Goodrich Garden, No.9 Leung Tak Street*^,Tuen Mun,Tuen Mun District,Hong Kong",香港屯門區屯門良德街9號盈豐商場地下A13號鋪*,65082353,Mon to Fri 11:00-21:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-21:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.408071,113.967824,Tuen Mun District,屯門區,Tuen Mun,屯門,station,"3,5,6,7",false
852FH,"Wah Lok Industrial Centre, Sha Tin",沙田華樂工業中心順豐站,"Workshop C5 on UG/F, Wah Lok Industrial Centre(Phase II),Ngau Wu Tok Street, Fo Tan*^,Fo Tan,Sha Tin District,Hong Kong",香港沙田區火炭牛湖托街華樂工業中心2期UG樓C5室*,94522651,Mon to Sat 09:00-20:00; Sun & Statutory Holidays 09:00-18:00,"周一至周六,09:00-20:00;周日及勞工假期,09:00-18:00",22.397918,114.191268,Sha Tin District,沙田區,Fo Tan,火炭,station,"1,3,5,6,7",true
852FH2001,OK#710,便利店 上徑口村696地段OK,"Ground Floor, No.69 Sheung Keng Hau Village, Sha Tin, New Territories erected on LOT NO.696 IN D.D.187",新界沙田上徑口村696地段地鋪OK#710*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.363506,114.17358,Sha Tin District,沙田區,Sha Tin,沙田,partner,"3,6,7",false
852FH2002,OK#119,便利店 雲疊花園OK,"Shop 10A-C, 19A, G/F., Carado Garden, 10-18 Tin Sam St., Shatin, N.T.","沙田田心街10-18號雲疊花園地下10A-C,19A  OK#119",,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.368338,114.177612,Sha Tin District,沙田區,Sha Tin,沙田,partner,"3,6,7",false
852FH2003,OK#16,便利店 友愛邨H.A.N.D.S.OK,"Shop No.S-114 & S-115, G/F., H.A.N.D.S., Yau Oi Est, Tuen Mun. N.T",屯門友愛邨H.A.N.D.S.地下S-114 & S-115 OK#16*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.387525,113.974778,Tuen Mun District,屯門區,Tuen Mun,屯門,partner,"3,6,7",false
852FH2004,OK #24,便利店 乙明邨明耀樓OK,"Shop no. 7 & 9, G/F., Ming Yiu Lau,  Jat Min Chuen, Shatin, N.T.",沙田乙明邨明耀樓地下7-9號OK #24*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.376918,114.191281,Sha Tin District,沙田區,Sha Tin,沙田,partner,"3,6,7",false
852FH2005,OK #749,便利店 沙田圍方2樓220號鋪OK,"Shop Unit 220, 2/F, The Wai, Commercial Development at Tai Wai Station, Sha Tin Town Lot No.520, Sha Tin, New Territories",新界沙田圍方2樓220號鋪 OK #749*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.37323,114.180859,Sha Tin District,沙田區,Sha Tin,沙田,partner,"3,6,7",false
852FH3004,"Indiv. Store No. 48, 6/F, Sun Tin Wai Estate Hong Wai House, Tai Wai, Sha Tin, NT",合作點 穎翹公司,"Shop 28,4/F,Sun Tin Wai Commercial Centre, 29 Sha Tin Tau Rd,Tai Wai, NT",新田圍村新田圍商場4樓28號鋪 穎翹公司*,,11:00-19:00,11:00-19:00 周六:12:00-18:00,22.370009,114.186061,Sha Tin District,沙田區,Tai Wai,大圍,partner,"3,6,7",false
852FH3009,28鞋店,合作店 28鞋店,"Shop 207,Pok Hong Shopping Centre,Sha Tin*",新界沙田博康邨商場2座207鋪（28鞋店）*,,13:00-20:00,13:00-20:00 周六:11:00-16:00 周日:11:00-16:00,22.375168,114.19327,Sha Tin District,沙田區,Sha Tin,沙田,partner,"3,6,7",false
852FH3012,咪咪公社,合作店 咪咪公社,"Shop D1, 4 1st Street, Tai Wai Village, New Territories*",大圍大圍村第一街4號D1鋪 咪咪公社*,,12:00-21:00,12:00-21:00 周六:12:00-21:00,22.3753524,114.178998,Sha Tin District,沙田區,Tai Wai,大圍,partner,"3,6,7",false
852FHL,"Cheung Wah House, Fanling",粉嶺祥華邨祥頌樓順豐站,"Shop 111 & 112, G/F, Cheung Chung House, Cheung Wah Estate, 38 San Wan Road*^,Fanling,North District,Hong Kong",香港北區粉嶺新運路38號祥華邨祥頌樓地下111及112 號鋪*,64781595,Mon to Fri 11:00-21:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-21:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.4925454,114.1406376,North District,北區,Fanling,粉嶺,station,"3,5,6,7",false
852FLL,"Tung Fat Building, Yuen Long",元朗同發大廈順豐站,"Shop F and Cockloft on Ground Floor, Tung Fat Building, No.9 Ping Wui Street*^,Yuen Long,Yuen Long District,Hong Kong",香港元朗區元朗屏會路9號同發大廈地下F鋪(連閣樓)*,62730015,Mon to Fri 11:00-22:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-22:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.446245,114.022276,Yuen Long District,元朗區,Yuen Long,元朗,station,"1,3,5,6,7",true
852FSL,"Fortune City One Plus, Sha Tin",沙田第一城樂薈順豐站,"Shop G41, G/F, Fortune City One Plus, Pak Tak Street*^,Sha Tin,Sha Tin District,Hong Kong",香港沙田區沙田百得街置富第一城樂薈地下G41號鋪*,64635237,Mon to Fri 11:00-22:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-22:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.387125,114.202315,Sha Tin District,沙田區,Sha Tin,沙田,station,"1,3,5,6,7",true
852FTL,"Choi Yuen Estate, Sheung Shui",上水彩園邨彩珠樓順豐站,"Shop 117, G/F, Choi Chu House, Choi Yuen Estate*^,Sheung Shui,North District,Hong Kong",香港北區上水彩園路彩園邨彩珠樓地下117號鋪*,64781595,Mon to Fri 11:00-21:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-21:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.500736,114.125775,North District,北區,Sheung Shui,上水,station,"1,3,5,6,7",true
852FUL,"We Go Mall, Ma On Shan",馬鞍山WE GO MALL順豐站,"Shop No. 9, G/F, We Go Mall, 16 Po Tai Street*^,Ma On Shan,Sha Tin District,Hong Kong",香港沙田區馬鞍山保泰街16號WeGoMall地下G09鋪*,64635237,Mon to Fri 12:00-21:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,12:00-21:00;周日及公眾假期,12:00-20:00, 周六, 12:00-20:00",22.41409,114.223843,Sha Tin District,沙田區,Ma On Shan,馬鞍山,station,"1,3,5,6,7",true
852FVL,"Carado Garden, Tai Wai",大圍雲疊花園商場順豐站,"Shop 3A, Commercial Complex, Carado Garden, Fu Tin Lane*^,Tai Wai,Sha Tin District,Hong Kong",香港沙田區大圍田心街20-30號雲疊花園地下3A號鋪*,64687323,Mon to Fri 11:00-21:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-21:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.368716,114.177626,Sha Tin District,沙田區,Tai Wai,大圍,station,"3,5,6,7",false
852G,"Thriving Industrial Centre, Tsuen Wan",荃灣匯力工業中心順豐站,"Room 7& 8B, G/F, Thriving Industrial Centre, No. 26-38 Sha Tsui Road*^,Tsuen Wan,Tsuen Wan District,Hong Kong",香港荃灣區荃灣沙咀道26-38號匯力工業中心地下7號鋪*,64634785,Mon to Sat 09:00-20:00; Sun & Statutory Holidays 09:00-18:00,"周一至周六,09:00-20:00;周日及勞工假期,09:00-18:00",22.374084,114.108459,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,station,"1,3,5,6,7",true
852G2001,"Conv. Store Shop C8, C10, C12, UG/F, Tsuen Wan Centre Phase I, Tsuen Wan, N.T.",便利店 荃灣中心OK便利店,"Shop C8, C10, C12, UG/F, Tsuen Wan Centre Phase I, Tsuen Wan, N.T.","新界荃灣中心第一期高層平台C8,C10,C12鋪OK #67*",,00:00-23:59,00:00-23:59,22.378626,114.107917,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852G2003,"Shop 2, G/F, Belvedere Square, Belvedere Garden Phase III, Tsuen Wan, N.T.",便利店 麗城商場OK便利店,"Shop 2, G/F, Belvedere Square, Belvedere Garden Phase III, Tsuen Wan, N.T.",新界荃灣麗城花園第三期麗城商場地下2號鋪OK #89*,,00:00-23:59,00:00-23:59,22.371314,114.100718,Tsuen Wan District,荃灣區,Sham Tseng,深井,partner,"3,6,7",false
852G2004,"Conv. Store 18 Hoi Pa Street, Fuk Lok Estate, Tsuen Wan, N.T.",便利店 海壩街18號OK便利店,"18 Hoi Pa Street, Fuk Lok Estate, Tsuen Wan, N.T.",新界荃灣海壩街18號鋪OK #95*,,00:00-23:59,00:00-23:59,22.3738717,114.112008,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852G2005,"Conv. Store Shop A, G/F, Tai Yuen House, 59-61 Yuen Tun Circuit, Tsuen Wan, N.T.",便利店 圓墩圍OK便利店,"Shop A, G/F, Tai Yuen House, 59-61 Yuen Tun Circuit, Tsuen Wan, N.T.",荃灣圓墩圍59-61號地下A鋪OK #152*,,00:00-23:59,00:00-23:59,22.371158,114.112268,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852G2007,"Conv. Store Shop 1, 1/F, Caribbean Bazaar, 1 Kin Tung Rd, Tung Chung, Lantau Island",便利店 映灣薈OK便利店,"Shop 1, 1/F, Caribbean Bazaar, 1 Kin Tung Rd, Tung Chung, Lantau Island",大嶼山東涌健東路1號映灣園映灣薈地面1號鋪OK #295*,,06:30-23:30,06:30-23:30,22.292548,113.950485,Lantau District,大嶼山區,Tung Chung,東涌,partner,"3,6,7",false
852G2011,"Conv. Store Shop C9 & C10, Tai Wo Hau Estate, Tsuen Wan, N.T.",便利店 大窩口村商場OK便利店,"Shop C9 & C10, Tai Wo Hau Estate, Tsuen Wan, N.T.",新界荃灣大窩口邨商場10號鋪OK #37*,,00:00-23:59,00:00-23:59,22.368253,114.123766,Tsuen Wan District,荃灣區,Tai Wo Hau,大窩口,partner,"3,6,7",false
852G2020,"Conv. Store Shop 31, P1/F, Caribbean Bazaar, Caribbean Coast, 1 Kin Tung Road, Tung Chung, Lantau Island",便利店 映灣薈OK便利店,"Shop 31, P1/F, Caribbean Bazaar, Caribbean Coast, 1 Kin Tung Road, Tung Chung, Lantau Island",大嶼山東涌健東路1號映灣園映灣薈地面一樓31號鋪OK #441*,,00:00-23:59,00:00-23:59,22.292266112524924,113.95004202372579,Lantau District,大嶼山區,Tung Chung,東涌,partner,"3,6,7",false
852G2021,"Conv. Store Shop P8, Luk Yeung Galleria, Tsuen Wan, N.T.",便利店 綠楊坊OK便利店,"Shop P8, Luk Yeung Galleria, Tsuen Wan, N.T.",香港新界荃灣綠楊坊平台P8號鋪OK #469*,,00:00-23:59,00:00-23:59,22.372994,114.119236,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852G3003,"Indiv. Store G/F No 20, Chung Mei Lo UK Village, Tsing Yi, NT",合作點 康美創造實業,"G/F No 20, Chung Mei Lo UK Village, Tsing Yi, NT*",新界青衣涌美老屋村20號地下 康美創造實業*,,13:00-22:00,13:00-22:00 周六:13:00-22:00 周日:13:00-18:00,22.3516425,114.105041,Kwai Tsing District,葵青區,Tsing Yi,青衣,partner,"3,6,7",false
852G3009,Shop Manager,合作店 荃取營自提點,"Shop C2,G/F,Mee Wah Building,108 Sha Tsui Road, Tsuen Wan*",荃灣沙咀道108號美華樓C2地鋪 荃取營自提點*,,12:00-21:00,12:00-21:00 周六:12:00-18:00 周日:12:00-18:00,22.372569,114.11107,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA,"Crowning-United Centre, Tsuen Wan",荃灣金銘聯合中心順豐站,"G/F, Crowning-United Centre,127-135 Yeung Uk Road*^,Tsuen Wan,Tsuen Wan District,Hong Kong",香港荃灣區荃灣楊屋道127-135號金銘聯合中心地下*,64609537,Mon to Sat 09:00-20:00; Sun & Statutory Holidays Closed,"周一至周六,09:00-20:00;周日及勞工假期,休息",22.366953,114.11798,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,station,"1,3,5,6,7",true
852GA2001,"Conv. Store Shop A2, G/F, Victory Court, 185-187 Castle Peak Road, Tsuen Wan, N.T.",便利店 荃勝大廈OK便利店,"Shop A2, G/F, Victory Court, 185-187 Castle Peak Road, Tsuen Wan, N.T.",新界荃灣青山道185-187號荃勝大廈地下A2號鋪OK #194*,,00:00-23:59,00:00-23:59,22.37247,114.117962,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA2002,"Conv. Store Shop E, G/F, Fullytech Centre, 18 Tak Hoi Street, Tsuen Wan, N.T.",便利店 富利達中心OK便利店,"Shop E, G/F, Fullytech Centre, 18 Tak Hoi Street, Tsuen Wan, N.T.",荃灣德海街富利達中心地下E號鋪OK #313*,,00:00-23:59,00:00-23:59,22.36994,114.117492,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA2004,"Conv. Store Shop C6, G/F, Shek Pik Resettlement Blk C, 61-75 Ham Tin Street, Tsuen Wan, N.T.",便利店 石壁新村OK便利店,"Shop C6, G/F, Shek Pik Resettlement Blk C, 61-75 Ham Tin Street, Tsuen Wan, N.T.",新界荃灣咸田街61號石壁新村遊樂場C座地下C6號鋪OK #356* ,,00:00-23:59,00:00-23:59,22.36828,114.117283,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA2005,"Conv. Store G/F, 102B Hoi Pa Street, Cheuk Ming Building, Tsuen Wan, N.T.",便利店 卓明大廈OK便利店,"G/F, 102B Hoi Pa Street, Cheuk Ming Building, Tsuen Wan, N.T.",新界荃灣海壩街卓明大廈地下地鋪OK #456*,,07:00-23:00,07:00-23:00,22.371679,114.115972,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA2008,OK #747,便利店 石圍角邨商場地下OK,"Shop No. M4-M5, Ground Floor, Car Pak Building A of Commercial/ Car Park Block, Shek Wai Kok Estate, 3 Shek Wai Kok Road, Tsuen Wan, New Territories.",新界荃灣石圍角路3號，石圍角邨商場地下M4-M5號鋪 OK #747,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.374798,114.122765,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA3003,斜角巷荃立方,合作店 斜角巷荃立方,"No.S64 2F,The Cube,122 Hoi Pa St,Tsuen Wan,NT*",新界荃灣海壩街荃立方2樓S64號鋪(斜角巷荃立方)*,,12:00-20:00,12:00-20:00 周六:12:00-20:00 周日:13:00-18:00,22.371224,114.116755,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA3007,聚寶店,合作店 聚寶店,"Shop 48，LG,Merry Court，Tsuen Wan Garden，Tsuen Wan, NT*",大窩口荃灣花園第一期商場LG 48鋪(如意閣地下) 聚寶店*,,11:00-19:00,11:00-19:00 周六:11:00-19:00,22.370014,114.122021,Tsuen Wan District,荃灣區,Tai Wo Hau,大窩口,partner,"3,6,7",false
852GA3008,集運家族,合作店 集運家族,"Shop 9,Commercial Centre 2,Tai Wo Hau Estate,Tsuen Wan,NT*",大窩口邨二期商場地下9號鋪（集運家族）*,,10:00-20:00,10:00-20:00 周六:10:00-20:00 周日:16:00-20:00 節假日:16:00-20:00,22.366687,114.122908,Tsuen Wan District,荃灣區,Tai Wo Hau,大窩口,partner,"3,6,7",false
852GA3010,BeeMall,合作店 BeeMall,"Shop 7, Block D，Allway Gardens Phase 2,187-195 Tsuen King Circuit,Tsuen Wan,NT*",荃灣荃景圍 187-195 號荃威花園二期D座七號鋪 BeeMall *,,14:00-22:00,14:00-22:00 周六:14:00-22:00,22.3784679,114.10465,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA3011,BONI SHOP TW,合作店 BONI SHOP TW,SHOP NO.108 G/F SHEK WAI KOK SHOPPING CTR SHEK WAI KOK EST3 SHEK WAI KOK ROAD TSUEN WAN*,新界荃灣石圍角路石圍角新城地下108鋪（BONI SHOP TW）*,,08:00-19:00,08:00-19:00 周六:08:00-19:00 周日:09:00-18:00 節假日:09:00-18:00,22.375566,114.124022,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GA3012,怡林集運,合作店 怡林集運,"Shop 52B, Xian Hui Market, Building Street, Tai Wo Hau Road, Kwai Chung*",葵涌大窩口道大廈街鮮薈街市52B鋪 怡林集運*,,11:00-20:00,11:00-20:00 周六:11:00-20:00 周日:11:00-16:00 節假日:11:00-16:00,22.3685101,114.1236636,Tsuen Wan District,荃灣區,Tai Wo Hau,大窩口,partner,"3,6,7",false
852GA3013,自取駅,合作店 自取駅,"Shop2, G/F, Hoi Chu Mansion, Block 2,Riviera Gardens, Tsuen Wan",荃灣海濱花園2座海珠閣地下2號鋪A平台電梯地下出口（自取駅）*,,13:00-20:30,13:00-20:30 周六:13:00-18:00,22.361452,114.113488,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GC2001,"Conv. Store G/F, Carpark Building, Ching Wah Court, Tsing Yi, N.T.",便利店 青華苑OK便利店,"G/F, Carpark Building, Ching Wah Court, Tsing Yi, N.T.",新界青衣青華苑停車場地下OK #294*,,06:00-00:00,06:00-00:00,22.34893,114.099412,Kwai Tsing District,葵青區,Tsing Yi,青衣,partner,"3,6,7",false
852GC2003,"Conv. Store Shop 6, G/F, Carpark Building Phase I, Tsing Yi Estate, Tsing Yi, N.T.",便利店 青衣村OK便利店,"Shop 6, G/F, Carpark Building Phase I, Tsing Yi Estate, Tsing Yi, N.T.",新界青衣青衣邨一期停車場大廈地下6號鋪OK #64*,,00:00-23:59,00:00-23:59,22.355786,114.103194,Kwai Tsing District,葵青區,Tsing Yi,青衣,partner,"3,6,7",false
852GC2005,"Conv. Store G/F, 23 Pak Lam Road, Ma Wan, N.T.",便利店 珀林路OK便利店,"G/F, 23 Pak Lam Road, Ma Wan, N.T.",新界馬灣珀林路23號地下OK #485*,,07:00-23:00,07:00-23:00,22.35056,114.059466,Lantau District,大嶼山區,Ma Wan,馬灣,partner,"3,6,7",false
852GC2006,"Shop 134, Cheung Fat Plaza, Cheung Fat Estate,  Tsing Yi, N.T.",長發廣場OK便利店,"Shop 134, Cheung Fat Plaza, Cheung Fat Estate,  Tsing Yi, N.T.",新界青衣擔桿山路6號長發廣場地下134號鋪OK #509*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.362414,114.103435,Kwai Tsing District,葵青區,Tsing Yi,青衣,partner,"3,6,7",false
852GC2007,"Shop 97 & 98, Level 3, Shopping Arcade of Mayfair Gardens, Tsing Yi, N.T.",美景花園OK便利店,"Shop 97 & 98, Level 3, Shopping Arcade of Mayfair Gardens, Tsing Yi, N.T.",新界青衣美景花園商場L3平台97及98號鋪OK #518*,,06:00-23:00,06:00-23:00 周六:06:00-23:00 周日:06:00-23:00 節假日:06:00-23:00,22.344653,114.107554,Kwai Tsing District,葵青區,Tsing Yi,青衣,partner,"3,6,7",false
852GE3002,"Indiv. Store Shop G21, Ground Floor, Cheong Ning Plaza, Tsuen Cheong Center, 202-216 Sai Lau Kok Road, Tsuen Wan, N.T",合作點 天空之城,"Shop G21, Ground Floor, Cheong Ning Plaza, Tsuen Cheong Center, 202-216 Sai Lau Kok Road, Tsuen Wan, N.T*",荃灣西樓角路202-216號荃昌中心昌寧商場地下G21號鋪 天空之城*,,13:30-19:30,13:30-19:30 周六:12:00-18:00,22.3710958,114.1205133,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
852GH,"Tsing Yi Industrial Centre, Tsing Yi",青衣工業中心順豐站,"Workshop Nos. B2, G/F, Tsing Yi Industrial Centre Phase 1, Cheung Lung Street*^,Tsing Yi,Kwai Tsing District,Hong Kong",香港葵青區青衣長隆街青衣工業中心1期B座地下G樓B2室*,64688873,Mon to Sat 09:00-20:00; Sun & Statutory Holidays 09:00-18:00,"周一至周六,09:00-20:00;周日及勞工假期,09:00-18:00",22.350438,114.110186,Kwai Tsing District,葵青區,Tsing Yi,青衣,station,"1,3,5,6,7",true
852GH2001,Conv. Store OK #566,便利店 逸東商場OK便利店,"Shop 4, G/F, Yat Tung Shopping Centre, 8 Yat Tung St, Tung Chung",新界東涌逸東街8號逸東邨逸東商場地下4號鋪OK #566*,,00:00-23:59,00:00-23:59,22.2818834,113.934728,Lantau District,大嶼山區,Tung Chung,東涌,partner,"3,6,7",false
852GH2002,"Shop No.161, 1/F., DB Plaza (Block C), Discovery Bay, Lantau Island, Hong Kong",便利店 愉景廣場OK便利店,"Shop No.161, 1/F., DB Plaza (Block C), Discovery Bay, Lantau Island, Hong Kong",香港大嶼山愉景灣愉景廣場一樓161號鋪OK #717*,,07:30-23:00,07:30-23:00,22.2958709,114.016576,Lantau District,大嶼山區,Discovery Bay,愉景灣,partner,"3,6,7",false
852GH2003,OK #402,便利店 OK #402,MTR Station Kiosk No. TSY 306 Tsing Yi Station,青衣港鐵站TSY 306號鋪OK #402*,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.35848,114.10726,Tsuen Wan District,荃灣區,Tsuen Wan,荃灣,partner,"3,6,7",false
